RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
35166,35166,2026-08-23 00:12:50.3750713,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,132,disstestbedvm,422,,A new process has been created,WORKGROUP\DISSTESTBEDVM$,,Parent process: C:\Windows\System32\svchost.exe,PID: 0x22C4,Parent PID: 0x28B8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\UUS\amd64\wuaucltcore.exe ""C:\WINDOWS\uus\AMD64\wuaucltcore.exe"" /DeploymentHandlerFullPath \\?\C:\Windows\UUS\AMD64\UpdateDeploy.dll /ClassId 6da2a002-5090-45a2-ae8a-f17408d57721 /RunHandlerComServer",False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x28B8""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\UUS\\amd64\\wuaucltcore.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x22C4""},{""@Name"":""CommandLine"",""#text"":""\""C:\\WINDOWS\\uus\\AMD64\\wuaucltcore.exe\"" /DeploymentHandlerFullPath \\\\?\\C:\\Windows\\UUS\\AMD64\\UpdateDeploy.dll /ClassId 6da2a002-5090-45a2-ae8a-f17408d57721 /RunHandlerComServer""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\System32\\svchost.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
35167,35167,2026-08-23 00:12:50.5487679,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,120,disstestbedvm,422,,A new process has been created,WORKGROUP\DISSTESTBEDVM$,,Parent process: C:\Windows\UUS\amd64\wuaucltcore.exe,PID: 0x28B8,Parent PID: 0x2CBC,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe ""C:\WINDOWS\SoftwareDistribution\Download\Install\AM_Delta.exe"" WD /q",False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x2CBC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\Install\\AM_Delta.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x28B8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\WINDOWS\\SoftwareDistribution\\Download\\Install\\AM_Delta.exe\"" WD /q""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\UUS\\amd64\\wuaucltcore.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
35168,35168,2026-08-23 00:12:50.5772932,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,120,disstestbedvm,422,,A new process has been created,WORKGROUP\DISSTESTBEDVM$,,Parent process: C:\Windows\UUS\amd64\wuaucltcore.exe,PID: 0x28B8,Parent PID: 0x247C,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,C:\Windows\System32\MpSigStub.exe C:\WINDOWS\system32\MpSigStub.exe /stub 1.1.24010.2001 /payload 1.457.292.0 /MpWUStub /program C:\WINDOWS\SoftwareDistribution\Download\Install\AM_Delta.exe WD /q,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x247C""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\MpSigStub.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x28B8""},{""@Name"":""CommandLine"",""#text"":""C:\\WINDOWS\\system32\\MpSigStub.exe /stub 1.1.24010.2001 /payload 1.457.292.0 /MpWUStub /program C:\\WINDOWS\\SoftwareDistribution\\Download\\Install\\AM_Delta.exe WD /q""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\UUS\\amd64\\wuaucltcore.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
35169,35169,2026-08-23 00:12:51.5712732,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,120,disstestbedvm,422,,A process has exited,disstestbedvm\dfanalyst,,,PID: 0x27F0,,,,,C:\Windows\System32\RuntimeBroker.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4209295338-567392030-2519289182-1001""},{""@Name"":""SubjectUserName"",""#text"":""dfanalyst""},{""@Name"":""SubjectDomainName"",""#text"":""disstestbedvm""},{""@Name"":""SubjectLogonId"",""#text"":""0x1FC5A""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x27F0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\RuntimeBroker.exe""}]}}"
35170,35170,2026-08-23 00:12:57.6974807,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,8292,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x247C,,,,,C:\Windows\System32\MpSigStub.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x247C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\MpSigStub.exe""}]}}"
35171,35171,2026-08-23 00:12:57.6996249,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,6324,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x2CBC,,,,,C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x2CBC""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SoftwareDistribution\\Download\\Install\\AM_Delta.exe""}]}}"
35172,35172,2026-08-23 00:12:57.7215237,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,8292,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x28B8,,,,,C:\Windows\UUS\amd64\wuaucltcore.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x28B8""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\UUS\\amd64\\wuaucltcore.exe""}]}}"
35173,35173,2026-08-23 00:12:57.7415167,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,8292,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x2654,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\MpCmdRun.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x2654""},{""@Name"":""ProcessName"",""#text"":""C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26070.9-0\\MpCmdRun.exe""}]}}"
35174,35174,2026-08-23 00:12:57.7431307,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,8292,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x265C,,,,,C:\Windows\System32\conhost.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x265C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\conhost.exe""}]}}"
35175,35175,2026-08-23 00:12:57.7623841,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,8292,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x2518,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\MpCmdRun.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x2518""},{""@Name"":""ProcessName"",""#text"":""C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26070.9-0\\MpCmdRun.exe""}]}}"
35176,35176,2026-08-23 00:12:57.7640628,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,8292,disstestbedvm,422,,A process has exited,WORKGROUP\DISSTESTBEDVM$,,,PID: 0x2520,,,,,C:\Windows\System32\conhost.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x2520""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\conhost.exe""}]}}"
35177,35177,2026-08-23 00:12:59.0739593,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,6332,disstestbedvm,422,,A process has exited,disstestbedvm\dfanalyst,,,PID: 0x1AA8,,,,,C:\Program Files\Notepad++\updater\GUP.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4209295338-567392030-2519289182-1001""},{""@Name"":""SubjectUserName"",""#text"":""dfanalyst""},{""@Name"":""SubjectDomainName"",""#text"":""disstestbedvm""},{""@Name"":""SubjectLogonId"",""#text"":""0x1FC5A""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1AA8""},{""@Name"":""ProcessName"",""#text"":""C:\\Program Files\\Notepad++\\updater\\GUP.exe""}]}}"
35178,35178,2026-08-23 00:13:03.0963734,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,132,disstestbedvm,422,,A new process has been created,WORKGROUP\DISSTESTBEDVM$,,Parent process: C:\Windows\System32\svchost.exe,PID: 0x5D4,Parent PID: 0xE20,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: NT AUTHORITY\LOCAL SERVICE,,"C:\Windows\System32\appidcertstorecheck.exe ""C:\WINDOWS\system32\appidcertstorecheck.exe""",False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DISSTESTBEDVM$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0xE20""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\appidcertstorecheck.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x5D4""},{""@Name"":""CommandLine"",""#text"":""\""C:\\WINDOWS\\system32\\appidcertstorecheck.exe\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-19""},{""@Name"":""TargetUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E5""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\System32\\svchost.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
35179,35179,2026-08-23 00:13:03.1042265,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,156,disstestbedvm,422,,A new process has been created,NT AUTHORITY\LOCAL SERVICE,,Parent process: C:\Windows\System32\appidcertstorecheck.exe,PID: 0xE20,Parent PID: 0xEC0,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,C:\Windows\System32\conhost.exe \??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""NewProcessId"",""#text"":""0xEC0""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\conhost.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0xE20""},{""@Name"":""CommandLine"",""#text"":""\\??\\C:\\WINDOWS\\system32\\conhost.exe 0xffffffff -ForceV1""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\System32\\appidcertstorecheck.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
35180,35180,2026-08-23 00:13:03.1557003,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,132,disstestbedvm,422,,A process has exited,NT AUTHORITY\LOCAL SERVICE,,,PID: 0xE20,,,,,C:\Windows\System32\appidcertstorecheck.exe,False,.\artefacts\event_logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0xE20""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\appidcertstorecheck.exe""}]}}"
